"session_date","session_month","session_week","session_count","week_txn_counts"
"2024-12-25","12","52","44","361167677"
"2024-12-25","12","52","70","361167677"
"2024-12-25","12","52","196","361167677"
"2024-12-25","12","52","57","361167677"
"2024-12-25","12","52","22","361167677"
"2024-12-25","12","52","120","361167677"
"2024-12-25","12","52","51","361167677"
"2024-12-25","12","52","74","361167677"
"2024-12-25","12","52","7","361167677"
"2024-12-25","12","52","166","361167677"
"2024-12-25","12","52","23","361167677"
"2024-12-25","12","52","66","361167677"
"2024-12-25","12","52","31","361167677"
"2024-12-25","12","52","12","361167677"
"2024-12-25","12","52","56","361167677"
"2024-12-25","12","52","417","361167677"
"2024-12-25","12","52","98","361167677"
"2024-12-25","12","52","34","361167677"
"2024-12-25","12","52","75","361167677"
"2024-12-25","12","52","9","361167677"
"2024-12-25","12","52","426","361167677"
"2024-12-25","12","52","62","361167677"
"2024-12-25","12","52","125","361167677"
"2024-12-25","12","52","37","361167677"
"2024-12-25","12","52","16","361167677"
"2024-12-25","12","52","67","361167677"
"2024-12-25","12","52","6","361167677"
"2024-12-25","12","52","4","361167677"
"2024-12-25","12","52","529","361167677"
"2024-12-25","12","52","130","361167677"
"2024-12-25","12","52","43","361167677"
"2024-12-25","12","52","91","361167677"
"2024-12-25","12","52","40","361167677"
"2024-12-25","12","52","17","361167677"
"2024-12-25","12","52","420","361167677"
"2024-12-25","12","52","139","361167677"
"2024-12-25","12","52","41","361167677"
"2024-12-25","12","52","239","361167677"
"2024-12-25","12","52","87","361167677"
"2024-12-25","12","52","105","361167677"
"2024-12-25","12","52","54","361167677"
"2024-12-25","12","52","45","361167677"
"2024-12-25","12","52","135","361167677"
"2024-12-25","12","52","84","361167677"
"2024-12-25","12","52","259","361167677"
"2024-12-25","12","52","339","361167677"
"2024-12-25","12","52","10","361167677"
"2024-12-25","12","52","94","361167677"
"2024-12-25","12","52","15","361167677"
"2024-12-25","12","52","273","361167677"
"2024-12-25","12","52","27","361167677"
"2024-12-25","12","52","2","361167677"
"2024-12-25","12","52","184","361167677"
"2024-12-25","12","52","50","361167677"
"2024-12-25","12","52","35","361167677"
"2024-12-25","12","52","39","361167677"
"2024-12-25","12","52","21","361167677"
"2024-12-25","12","52","49","361167677"
"2024-12-25","12","52","64","361167677"
"2024-12-25","12","52","32","361167677"
"2024-12-25","12","52","217","361167677"
"2024-12-25","12","52","124","361167677"
"2024-12-25","12","52","176","361167677"
"2024-12-25","12","52","79","361167677"
"2024-12-25","12","52","82","361167677"
"2024-12-25","12","52","3","361167677"
"2024-12-25","12","52","69","361167677"
"2024-12-25","12","52","38","361167677"
"2024-12-25","12","52","63","361167677"
"2024-12-25","12","52","107","361167677"
"2024-12-25","12","52","119","361167677"
"2024-12-25","12","52","199","361167677"
"2024-12-25","12","52","127","361167677"
"2024-12-25","12","52","415","361167677"
"2024-12-25","12","52","53","361167677"
"2024-12-25","12","52","28","361167677"
"2024-12-25","12","52","89","361167677"
"2024-12-25","12","52","29","361167677"
"2024-12-25","12","52","25","361167677"
"2024-12-25","12","52","11","361167677"
"2024-12-25","12","52","80","361167677"
"2024-12-25","12","52","48","361167677"
"2024-12-25","12","52","42","361167677"
"2024-12-25","12","52","8","361167677"
"2024-12-25","12","52","14","361167677"
"2024-12-25","12","52","58","361167677"
"2024-12-25","12","52","30","361167677"
"2024-12-25","12","52","18","361167677"
"2024-12-25","12","52","76","361167677"
"2024-12-25","12","52","65","361167677"
"2024-12-25","12","52","5","361167677"
"2024-12-24","12","52","54","361167677"
"2024-12-24","12","52","32","361167677"
"2024-12-24","12","52","85","361167677"
"2024-12-24","12","52","228","361167677"
"2024-12-24","12","52","27","361167677"
"2024-12-24","12","52","31","361167677"
"2024-12-24","12","52","81","361167677"
"2024-12-24","12","52","97","361167677"
"2024-12-24","12","52","16","361167677"
"2024-12-24","12","52","11","361167677"
"2024-12-24","12","52","30","361167677"
"2024-12-24","12","52","130","361167677"
"2024-12-24","12","52","2","361167677"
"2024-12-24","12","52","15","361167677"
"2024-12-24","12","52","472","361167677"
"2024-12-24","12","52","26","361167677"
"2024-12-24","12","52","125","361167677"
"2024-12-24","12","52","28","361167677"
"2024-12-24","12","52","72","361167677"
"2024-12-24","12","52","291","361167677"
"2024-12-24","12","52","140","361167677"
"2024-12-24","12","52","29","361167677"
"2024-12-24","12","52","503","361167677"
"2024-12-24","12","52","186","361167677"
"2024-12-24","12","52","110","361167677"
"2024-12-24","12","52","242","361167677"
"2024-12-24","12","52","124","361167677"
"2024-12-24","12","52","36","361167677"
"2024-12-24","12","52","59","361167677"
"2024-12-24","12","52","41","361167677"
"2024-12-24","12","52","13","361167677"
"2024-12-24","12","52","105","361167677"
"2024-12-24","12","52","64","361167677"
"2024-12-24","12","52","77","361167677"
"2024-12-24","12","52","1","361167677"
"2024-12-24","12","52","33","361167677"
"2024-12-24","12","52","10","361167677"
"2024-12-24","12","52","18","361167677"
"2024-12-24","12","52","182","361167677"
"2024-12-24","12","52","56","361167677"
"2024-12-24","12","52","4","361167677"
"2024-12-24","12","52","43","361167677"
"2024-12-24","12","52","47","361167677"
"2024-12-24","12","52","71","361167677"
"2024-12-24","12","52","48","361167677"
"2024-12-24","12","52","61","361167677"
"2024-12-24","12","52","49","361167677"
"2024-12-24","12","52","176","361167677"
"2024-12-24","12","52","126","361167677"
"2024-12-24","12","52","51","361167677"
"2024-12-24","12","52","21","361167677"
"2024-12-24","12","52","39","361167677"
"2024-12-24","12","52","79","361167677"
"2024-12-24","12","52","25","361167677"
"2024-12-24","12","52","135","361167677"
"2024-12-24","12","52","40","361167677"
"2024-12-24","12","52","34","361167677"
"2024-12-24","12","52","60","361167677"
"2024-12-24","12","52","75","361167677"
"2024-12-24","12","52","6","361167677"
"2024-12-24","12","52","748","361167677"
"2024-12-24","12","52","67","361167677"
"2024-12-24","12","52","23","361167677"
"2024-12-24","12","52","9","361167677"
"2024-12-24","12","52","65","361167677"
"2024-12-24","12","52","206","361167677"
"2024-12-24","12","52","57","361167677"
"2024-12-24","12","52","74","361167677"
"2024-12-24","12","52","53","361167677"
"2024-12-24","12","52","78","361167677"
"2024-12-24","12","52","45","361167677"
"2024-12-24","12","52","22","361167677"
"2024-12-24","12","52","413","361167677"
"2024-12-24","12","52","5","361167677"
"2024-12-24","12","52","216","361167677"
"2024-12-24","12","52","376","361167677"
"2024-12-24","12","52","44","361167677"
"2024-12-24","12","52","58","361167677"
"2024-12-24","12","52","42","361167677"
"2024-12-24","12","52","583","361167677"
"2024-12-24","12","52","52","361167677"
"2024-12-24","12","52","94","361167677"
"2024-12-24","12","52","3","361167677"
"2024-12-24","12","52","86","361167677"
"2024-12-24","12","52","38","361167677"
"2024-12-24","12","52","37","361167677"
"2024-12-24","12","52","136","361167677"
"2024-12-24","12","52","8","361167677"
"2024-12-24","12","52","166","361167677"
"2024-12-24","12","52","55","361167677"
"2024-12-24","12","52","95","361167677"
"2024-12-24","12","52","24","361167677"
"2024-12-24","12","52","108","361167677"
"2024-12-24","12","52","35","361167677"
"2024-12-24","12","52","17","361167677"
"2024-12-24","12","52","96","361167677"
"2024-12-24","12","52","62","361167677"
"2024-12-24","12","52","90","361167677"
"2024-12-24","12","52","7","361167677"
"2024-12-24","12","52","134","361167677"
"2024-12-24","12","52","19","361167677"
"2024-12-24","12","52","14","361167677"
"2024-12-24","12","52","356","361167677"
"2024-12-24","12","52","127","361167677"
"2024-12-24","12","52","160","361167677"
"2024-12-24","12","52","46","361167677"
"2024-12-24","12","52","69","361167677"
"2024-12-24","12","52","50","361167677"
"2024-12-24","12","52","84","361167677"
"2024-12-24","12","52","12","361167677"
"2024-12-24","12","52","566","361167677"
"2024-12-24","12","52","20","361167677"
"2024-12-24","12","52","63","361167677"
"2024-12-24","12","52","102","361167677"
"2024-12-24","12","52","68","361167677"
"2024-12-23","12","52","77","361167677"
"2024-12-23","12","52","48","361167677"
"2024-12-23","12","52","76","361167677"
"2024-12-23","12","52","103","361167677"
"2024-12-23","12","52","72","361167677"
"2024-12-23","12","52","108","361167677"
"2024-12-23","12","52","49","361167677"
"2024-12-23","12","52","46","361167677"
"2024-12-23","12","52","165","361167677"
"2024-12-23","12","52","632","361167677"
"2024-12-23","12","52","90","361167677"
"2024-12-23","12","52","79","361167677"
"2024-12-23","12","52","55","361167677"
"2024-12-23","12","52","69","361167677"
"2024-12-23","12","52","515","361167677"
"2024-12-23","12","52","33","361167677"
"2024-12-23","12","52","30","361167677"
"2024-12-23","12","52","127","361167677"
"2024-12-23","12","52","106","361167677"
"2024-12-23","12","52","637","361167677"
"2024-12-23","12","52","71","361167677"
"2024-12-23","12","52","63","361167677"
"2024-12-23","12","52","61","361167677"
"2024-12-23","12","52","38","361167677"
"2024-12-23","12","52","588","361167677"
"2024-12-23","12","52","13","361167677"
"2024-12-23","12","52","19","361167677"
"2024-12-23","12","52","21","361167677"
"2024-12-23","12","52","42","361167677"
"2024-12-23","12","52","289","361167677"
"2024-12-23","12","52","9","361167677"
"2024-12-23","12","52","7","361167677"
"2024-12-23","12","52","277","361167677"
"2024-12-23","12","52","15","361167677"
"2024-12-23","12","52","23","361167677"
"2024-12-23","12","52","50","361167677"
"2024-12-23","12","52","154","361167677"
"2024-12-23","12","52","16","361167677"
"2024-12-23","12","52","6","361167677"
"2024-12-23","12","52","2","361167677"
"2024-12-23","12","52","58","361167677"
"2024-12-23","12","52","51","361167677"
"2024-12-23","12","52","54","361167677"
"2024-12-23","12","52","78","361167677"
"2024-12-23","12","52","17","361167677"
"2024-12-23","12","52","110","361167677"
"2024-12-23","12","52","18","361167677"
"2024-12-23","12","52","31","361167677"
"2024-12-23","12","52","109","361167677"
"2024-12-23","12","52","101","361167677"
"2024-12-23","12","52","402","361167677"
"2024-12-23","12","52","67","361167677"
"2024-12-23","12","52","157","361167677"
"2024-12-23","12","52","1","361167677"
"2024-12-23","12","52","34","361167677"
"2024-12-23","12","52","117","361167677"
"2024-12-23","12","52","62","361167677"
"2024-12-23","12","52","10","361167677"
"2024-12-23","12","52","41","361167677"
"2024-12-23","12","52","95","361167677"
"2024-12-23","12","52","126","361167677"
"2024-12-23","12","52","120","361167677"
"2024-12-23","12","52","225","361167677"
"2024-12-23","12","52","28","361167677"
"2024-12-23","12","52","152","361167677"
"2024-12-23","12","52","20","361167677"
"2024-12-23","12","52","369","361167677"
"2024-12-23","12","52","45","361167677"
"2024-12-23","12","52","222","361167677"
"2024-12-23","12","52","57","361167677"
"2024-12-23","12","52","36","361167677"
"2024-12-23","12","52","37","361167677"
"2024-12-23","12","52","155","361167677"
"2024-12-23","12","52","5","361167677"
"2024-12-23","12","52","4","361167677"
"2024-12-23","12","52","60","361167677"
"2024-12-23","12","52","107","361167677"
"2024-12-23","12","52","25","361167677"
"2024-12-23","12","52","40","361167677"
"2024-12-23","12","52","24","361167677"
"2024-12-23","12","52","27","361167677"
"2024-12-23","12","52","137","361167677"
"2024-12-23","12","52","8","361167677"
"2024-12-23","12","52","480","361167677"
"2024-12-23","12","52","52","361167677"
"2024-12-23","12","52","35","361167677"
"2024-12-23","12","52","65","361167677"
"2024-12-23","12","52","14","361167677"
"2024-12-23","12","52","85","361167677"
"2024-12-23","12","52","66","361167677"
"2024-12-23","12","52","121","361167677"
"2024-12-23","12","52","64","361167677"
"2024-12-23","12","52","32","361167677"
"2024-12-23","12","52","83","361167677"
"2024-12-23","12","52","12","361167677"
"2024-12-23","12","52","176","361167677"
"2024-12-23","12","52","75","361167677"
"2024-12-23","12","52","82","361167677"
"2024-12-23","12","52","80","361167677"
"2024-12-23","12","52","44","361167677"
"2024-12-23","12","52","3","361167677"
"2024-12-23","12","52","29","361167677"
"2024-12-23","12","52","39","361167677"
"2024-12-23","12","52","452","361167677"
"2024-12-23","12","52","104","361167677"
"2024-12-23","12","52","53","361167677"
"2024-12-23","12","52","22","361167677"
"2024-12-23","12","52","56","361167677"
"2024-12-23","12","52","163","361167677"
"2024-12-23","12","52","81","361167677"
"2024-12-23","12","52","11","361167677"
"2024-12-23","12","52","70","361167677"
"2024-12-23","12","52","98","361167677"
"2024-12-23","12","52","59","361167677"
"2024-12-23","12","52","26","361167677"
"2024-12-23","12","52","43","361167677"
"2024-12-23","12","52","47","361167677"
"2024-12-22","12","51","88","373758545"
"2024-12-22","12","51","81","373758545"
"2024-12-22","12","51","14","373758545"
"2024-12-22","12","51","92","373758545"
"2024-12-22","12","51","95","373758545"
"2024-12-22","12","51","29","373758545"
"2024-12-22","12","51","19","373758545"
"2024-12-22","12","51","41","373758545"
"2024-12-22","12","51","31","373758545"
"2024-12-22","12","51","52","373758545"
"2024-12-22","12","51","64","373758545"
"2024-12-22","12","51","91","373758545"
"2024-12-22","12","51","56","373758545"
"2024-12-22","12","51","39","373758545"
"2024-12-22","12","51","68","373758545"
"2024-12-22","12","51","158","373758545"
"2024-12-22","12","51","77","373758545"
"2024-12-22","12","51","116","373758545"
"2024-12-22","12","51","45","373758545"
"2024-12-22","12","51","118","373758545"
"2024-12-22","12","51","130","373758545"
"2024-12-22","12","51","71","373758545"
"2024-12-22","12","51","73","373758545"
"2024-12-22","12","51","155","373758545"
"2024-12-22","12","51","53","373758545"
"2024-12-22","12","51","55","373758545"
"2024-12-22","12","51","115","373758545"
"2024-12-22","12","51","76","373758545"
"2024-12-22","12","51","28","373758545"
"2024-12-22","12","51","104","373758545"
"2024-12-22","12","51","110","373758545"
"2024-12-22","12","51","181","373758545"
"2024-12-22","12","51","187","373758545"
"2024-12-22","12","51","66","373758545"
"2024-12-22","12","51","12","373758545"
"2024-12-22","12","51","72","373758545"
"2024-12-22","12","51","33","373758545"
"2024-12-22","12","51","35","373758545"
"2024-12-22","12","51","1","373758545"
"2024-12-22","12","51","11","373758545"
"2024-12-22","12","51","37","373758545"
"2024-12-22","12","51","494","373758545"
"2024-12-22","12","51","106","373758545"
"2024-12-22","12","51","94","373758545"
"2024-12-22","12","51","48","373758545"
"2024-12-22","12","51","5","373758545"
"2024-12-22","12","51","54","373758545"
"2024-12-22","12","51","46","373758545"
"2024-12-22","12","51","67","373758545"
"2024-12-22","12","51","6","373758545"
"2024-12-22","12","51","100","373758545"
"2024-12-22","12","51","9","373758545"
"2024-12-22","12","51","882","373758545"
"2024-12-22","12","51","60","373758545"
"2024-12-22","12","51","113","373758545"
"2024-12-22","12","51","145","373758545"
"2024-12-22","12","51","114","373758545"
"2024-12-22","12","51","36","373758545"
"2024-12-22","12","51","62","373758545"
"2024-12-22","12","51","18","373758545"
"2024-12-22","12","51","127","373758545"
"2024-12-22","12","51","84","373758545"
"2024-12-22","12","51","3","373758545"
"2024-12-22","12","51","17","373758545"
"2024-12-22","12","51","133","373758545"
"2024-12-22","12","51","136","373758545"
"2024-12-22","12","51","16","373758545"
"2024-12-22","12","51","83","373758545"
"2024-12-22","12","51","42","373758545"
"2024-12-22","12","51","20","373758545"
"2024-12-22","12","51","331","373758545"
"2024-12-22","12","51","43","373758545"
"2024-12-22","12","51","50","373758545"
"2024-12-22","12","51","90","373758545"
"2024-12-22","12","51","173","373758545"
"2024-12-22","12","51","15","373758545"
"2024-12-22","12","51","32","373758545"
"2024-12-22","12","51","57","373758545"
"2024-12-22","12","51","672","373758545"
"2024-12-22","12","51","75","373758545"
"2024-12-22","12","51","58","373758545"
"2024-12-22","12","51","89","373758545"
"2024-12-22","12","51","836","373758545"
"2024-12-22","12","51","51","373758545"
"2024-12-22","12","51","314","373758545"
"2024-12-22","12","51","34","373758545"
"2024-12-22","12","51","47","373758545"
"2024-12-22","12","51","21","373758545"
"2024-12-22","12","51","22","373758545"
"2024-12-22","12","51","78","373758545"
"2024-12-22","12","51","86","373758545"
"2024-12-22","12","51","26","373758545"
"2024-12-22","12","51","149","373758545"
"2024-12-22","12","51","74","373758545"
"2024-12-22","12","51","25","373758545"
"2024-12-22","12","51","65","373758545"
"2024-12-22","12","51","44","373758545"
"2024-12-22","12","51","7","373758545"
"2024-12-22","12","51","2","373758545"
"2024-12-22","12","51","69","373758545"
"2024-12-22","12","51","243","373758545"
"2024-12-22","12","51","85","373758545"
"2024-12-22","12","51","10","373758545"
"2024-12-22","12","51","131","373758545"
"2024-12-22","12","51","13","373758545"
"2024-12-22","12","51","87","373758545"
"2024-12-22","12","51","38","373758545"
"2024-12-22","12","51","464","373758545"
"2024-12-22","12","51","23","373758545"
"2024-12-22","12","51","135","373758545"
"2024-12-22","12","51","63","373758545"
"2024-12-22","12","51","4","373758545"
"2024-12-22","12","51","70","373758545"
"2024-12-22","12","51","8","373758545"
"2024-12-22","12","51","59","373758545"
"2024-12-22","12","51","561","373758545"
"2024-12-22","12","51","24","373758545"
"2024-12-22","12","51","27","373758545"
"2024-12-22","12","51","102","373758545"
"2024-12-22","12","51","854","373758545"
"2024-12-22","12","51","389","373758545"
"2024-12-22","12","51","97","373758545"
"2024-12-22","12","51","61","373758545"
"2024-12-22","12","51","109","373758545"
"2024-12-22","12","51","105","373758545"
"2024-12-22","12","51","625","373758545"
"2024-12-22","12","51","93","373758545"
"2024-12-22","12","51","49","373758545"
"2024-12-22","12","51","40","373758545"
"2024-12-22","12","51","79","373758545"
"2024-12-22","12","51","30","373758545"
"2024-12-21","12","51","62","373758545"
"2024-12-21","12","51","55","373758545"
"2024-12-21","12","51","28","373758545"
"2024-12-21","12","51","110","373758545"
"2024-12-21","12","51","15","373758545"
"2024-12-21","12","51","12","373758545"
"2024-12-21","12","51","92","373758545"
"2024-12-21","12","51","96","373758545"
"2024-12-21","12","51","60","373758545"
"2024-12-21","12","51","24","373758545"
"2024-12-21","12","51","118","373758545"
"2024-12-21","12","51","73","373758545"
"2024-12-21","12","51","9","373758545"
"2024-12-21","12","51","30","373758545"
"2024-12-21","12","51","132","373758545"
"2024-12-21","12","51","72","373758545"
"2024-12-21","12","51","71","373758545"
"2024-12-21","12","51","7","373758545"
"2024-12-21","12","51","58","373758545"
"2024-12-21","12","51","112","373758545"
"2024-12-21","12","51","43","373758545"
"2024-12-21","12","51","121","373758545"
"2024-12-21","12","51","80","373758545"
"2024-12-21","12","51","44","373758545"
"2024-12-21","12","51","89","373758545"
"2024-12-21","12","51","53","373758545"
"2024-12-21","12","51","4","373758545"
"2024-12-21","12","51","98","373758545"
"2024-12-21","12","51","57","373758545"
"2024-12-21","12","51","591","373758545"
"2024-12-21","12","51","5","373758545"
"2024-12-21","12","51","65","373758545"
"2024-12-21","12","51","83","373758545"
"2024-12-21","12","51","159","373758545"
"2024-12-21","12","51","56","373758545"
"2024-12-21","12","51","63","373758545"
"2024-12-21","12","51","67","373758545"
"2024-12-21","12","51","421","373758545"
"2024-12-21","12","51","176","373758545"
"2024-12-21","12","51","19","373758545"
"2024-12-21","12","51","76","373758545"
"2024-12-21","12","51","178","373758545"
"2024-12-21","12","51","31","373758545"
"2024-12-21","12","51","21","373758545"
"2024-12-21","12","51","36","373758545"
"2024-12-21","12","51","163","373758545"
"2024-12-21","12","51","127","373758545"
"2024-12-21","12","51","38","373758545"
"2024-12-21","12","51","37","373758545"
"2024-12-21","12","51","78","373758545"
"2024-12-21","12","51","244","373758545"
"2024-12-21","12","51","69","373758545"
"2024-12-21","12","51","136","373758545"
"2024-12-21","12","51","42","373758545"
"2024-12-21","12","51","32","373758545"
"2024-12-21","12","51","35","373758545"
"2024-12-21","12","51","486","373758545"
"2024-12-21","12","51","8","373758545"
"2024-12-21","12","51","66","373758545"
"2024-12-21","12","51","39","373758545"
"2024-12-21","12","51","313","373758545"
"2024-12-21","12","51","51","373758545"
"2024-12-21","12","51","26","373758545"
"2024-12-21","12","51","86","373758545"
"2024-12-21","12","51","119","373758545"
"2024-12-21","12","51","18","373758545"
"2024-12-21","12","51","368","373758545"
"2024-12-21","12","51","48","373758545"
"2024-12-21","12","51","75","373758545"
"2024-12-21","12","51","47","373758545"
"2024-12-21","12","51","81","373758545"
"2024-12-21","12","51","33","373758545"
"2024-12-21","12","51","230","373758545"
"2024-12-21","12","51","2","373758545"
"2024-12-21","12","51","6","373758545"
"2024-12-21","12","51","302","373758545"
"2024-12-21","12","51","569","373758545"
"2024-12-21","12","51","34","373758545"
"2024-12-21","12","51","41","373758545"
"2024-12-21","12","51","82","373758545"
"2024-12-21","12","51","11","373758545"
"2024-12-21","12","51","61","373758545"
"2024-12-21","12","51","49","373758545"
"2024-12-21","12","51","74","373758545"
"2024-12-21","12","51","40","373758545"
"2024-12-21","12","51","456","373758545"
"2024-12-21","12","51","93","373758545"
"2024-12-21","12","51","23","373758545"
"2024-12-21","12","51","108","373758545"
"2024-12-21","12","51","172","373758545"
"2024-12-21","12","51","157","373758545"
"2024-12-21","12","51","1","373758545"
"2024-12-21","12","51","45","373758545"
"2024-12-21","12","51","99","373758545"
"2024-12-21","12","51","106","373758545"
"2024-12-21","12","51","153","373758545"
"2024-12-21","12","51","46","373758545"
"2024-12-21","12","51","10","373758545"
"2024-12-21","12","51","84","373758545"
"2024-12-21","12","51","54","373758545"
"2024-12-21","12","51","17","373758545"
"2024-12-21","12","51","105","373758545"
"2024-12-21","12","51","50","373758545"
"2024-12-21","12","51","16","373758545"
"2024-12-21","12","51","85","373758545"
"2024-12-21","12","51","688","373758545"
"2024-12-21","12","51","22","373758545"
"2024-12-21","12","51","125","373758545"
"2024-12-21","12","51","68","373758545"
"2024-12-21","12","51","115","373758545"
"2024-12-21","12","51","88","373758545"
"2024-12-21","12","51","29","373758545"
"2024-12-21","12","51","52","373758545"
"2024-12-21","12","51","3","373758545"
"2024-12-21","12","51","160","373758545"
"2024-12-21","12","51","25","373758545"
"2024-12-21","12","51","13","373758545"
"2024-12-21","12","51","79","373758545"
"2024-12-21","12","51","64","373758545"
"2024-12-21","12","51","20","373758545"
"2024-12-21","12","51","27","373758545"
"2024-12-21","12","51","70","373758545"
"2024-12-21","12","51","14","373758545"
"2024-12-21","12","51","771","373758545"
"2024-12-21","12","51","90","373758545"
"2024-12-21","12","51","59","373758545"
"2024-12-20","12","51","112","373758545"
"2024-12-20","12","51","130","373758545"
"2024-12-20","12","51","108","373758545"
"2024-12-20","12","51","49","373758545"
"2024-12-20","12","51","7","373758545"
"2024-12-20","12","51","50","373758545"
"2024-12-20","12","51","17","373758545"
"2024-12-20","12","51","75","373758545"
"2024-12-20","12","51","237","373758545"
"2024-12-20","12","51","32","373758545"
"2024-12-20","12","51","57","373758545"
"2024-12-20","12","51","19","373758545"
"2024-12-20","12","51","105","373758545"
"2024-12-20","12","51","15","373758545"
"2024-12-20","12","51","64","373758545"
"2024-12-20","12","51","227","373758545"
"2024-12-20","12","51","31","373758545"
"2024-12-20","12","51","172","373758545"
"2024-12-20","12","51","9","373758545"
"2024-12-20","12","51","109","373758545"
"2024-12-20","12","51","422","373758545"
"2024-12-20","12","51","131","373758545"
"2024-12-20","12","51","68","373758545"
"2024-12-20","12","51","61","373758545"
"2024-12-20","12","51","56","373758545"
"2024-12-20","12","51","86","373758545"
"2024-12-20","12","51","2","373758545"
"2024-12-20","12","51","13","373758545"
"2024-12-20","12","51","638","373758545"
"2024-12-20","12","51","79","373758545"
"2024-12-20","12","51","146","373758545"
"2024-12-20","12","51","121","373758545"
"2024-12-20","12","51","22","373758545"
"2024-12-20","12","51","83","373758545"
"2024-12-20","12","51","14","373758545"
"2024-12-20","12","51","58","373758545"
"2024-12-20","12","51","42","373758545"
"2024-12-20","12","51","70","373758545"
"2024-12-20","12","51","77","373758545"
"2024-12-20","12","51","255","373758545"
"2024-12-20","12","51","78","373758545"
"2024-12-20","12","51","122","373758545"
"2024-12-20","12","51","53","373758545"
"2024-12-20","12","51","165","373758545"
"2024-12-20","12","51","1","373758545"
"2024-12-20","12","51","41","373758545"
"2024-12-20","12","51","123","373758545"
"2024-12-20","12","51","135","373758545"
"2024-12-20","12","51","26","373758545"
"2024-12-20","12","51","21","373758545"
"2024-12-20","12","51","48","373758545"
"2024-12-20","12","51","88","373758545"
"2024-12-20","12","51","84","373758545"
"2024-12-20","12","51","120","373758545"
"2024-12-20","12","51","114","373758545"
"2024-12-20","12","51","69","373758545"
"2024-12-20","12","51","16","373758545"
"2024-12-20","12","51","59","373758545"
"2024-12-20","12","51","47","373758545"
"2024-12-20","12","51","37","373758545"
"2024-12-20","12","51","4","373758545"
"2024-12-20","12","51","20","373758545"
"2024-12-20","12","51","249","373758545"
"2024-12-20","12","51","54","373758545"
"2024-12-20","12","51","29","373758545"
"2024-12-20","12","51","40","373758545"
"2024-12-20","12","51","30","373758545"
"2024-12-20","12","51","85","373758545"
"2024-12-20","12","51","101","373758545"
"2024-12-20","12","51","142","373758545"
"2024-12-20","12","51","93","373758545"
"2024-12-20","12","51","10","373758545"
"2024-12-20","12","51","25","373758545"
"2024-12-20","12","51","3","373758545"
"2024-12-20","12","51","151","373758545"
"2024-12-20","12","51","36","373758545"
"2024-12-20","12","51","12","373758545"
"2024-12-20","12","51","33","373758545"
"2024-12-20","12","51","97","373758545"
"2024-12-20","12","51","626","373758545"
"2024-12-20","12","51","71","373758545"
"2024-12-20","12","51","63","373758545"
"2024-12-20","12","51","45","373758545"
"2024-12-20","12","51","24","373758545"
"2024-12-20","12","51","177","373758545"
"2024-12-20","12","51","304","373758545"
"2024-12-20","12","51","89","373758545"
"2024-12-20","12","51","46","373758545"
"2024-12-20","12","51","11","373758545"
"2024-12-20","12","51","268","373758545"
"2024-12-20","12","51","60","373758545"
"2024-12-20","12","51","62","373758545"
"2024-12-20","12","51","23","373758545"
"2024-12-20","12","51","27","373758545"
"2024-12-20","12","51","208","373758545"
"2024-12-20","12","51","225","373758545"
"2024-12-20","12","51","66","373758545"
"2024-12-20","12","51","34","373758545"
"2024-12-20","12","51","65","373758545"
"2024-12-20","12","51","119","373758545"
"2024-12-20","12","51","39","373758545"
"2024-12-20","12","51","205","373758545"
"2024-12-20","12","51","99","373758545"
"2024-12-20","12","51","43","373758545"
"2024-12-20","12","51","132","373758545"
"2024-12-20","12","51","74","373758545"
"2024-12-20","12","51","44","373758545"
"2024-12-20","12","51","8","373758545"
"2024-12-20","12","51","52","373758545"
"2024-12-20","12","51","55","373758545"
"2024-12-20","12","51","481","373758545"
"2024-12-20","12","51","67","373758545"
"2024-12-20","12","51","81","373758545"
"2024-12-20","12","51","98","373758545"
"2024-12-20","12","51","5","373758545"
"2024-12-20","12","51","18","373758545"
"2024-12-20","12","51","73","373758545"
"2024-12-20","12","51","35","373758545"
"2024-12-20","12","51","6","373758545"
"2024-12-20","12","51","72","373758545"
"2024-12-20","12","51","51","373758545"
"2024-12-20","12","51","517","373758545"
"2024-12-20","12","51","299","373758545"
"2024-12-20","12","51","129","373758545"
"2024-12-20","12","51","102","373758545"
"2024-12-20","12","51","137","373758545"
"2024-12-20","12","51","38","373758545"
"2024-12-20","12","51","103","373758545"
"2024-12-20","12","51","28","373758545"
"2024-12-19","12","51","105","373758545"
"2024-12-19","12","51","30","373758545"
"2024-12-19","12","51","52","373758545"
"2024-12-19","12","51","26","373758545"
"2024-12-19","12","51","64","373758545"
"2024-12-19","12","51","138","373758545"
"2024-12-19","12","51","111","373758545"
"2024-12-19","12","51","113","373758545"
"2024-12-19","12","51","45","373758545"
"2024-12-19","12","51","59","373758545"
"2024-12-19","12","51","54","373758545"
"2024-12-19","12","51","348","373758545"
"2024-12-19","12","51","50","373758545"
"2024-12-19","12","51","38","373758545"
"2024-12-19","12","51","76","373758545"
"2024-12-19","12","51","12","373758545"
"2024-12-19","12","51","15","373758545"
"2024-12-19","12","51","80","373758545"
"2024-12-19","12","51","122","373758545"
"2024-12-19","12","51","57","373758545"
"2024-12-19","12","51","72","373758545"
"2024-12-19","12","51","53","373758545"
"2024-12-19","12","51","8","373758545"
"2024-12-19","12","51","741","373758545"
"2024-12-19","12","51","290","373758545"
"2024-12-19","12","51","126","373758545"
